"plant_id","tray","pot_pos","geno","geno2","shelf","treatment","envelope","rep","cross","bd","h3_h1","i_dry","r_dry"
"9L1016_9","9L1016",9,"172AV","Bur-0",1,"Shade",1646,4,"accession",1.26420229517191,1.69336034608964,1.53880922961094,0.521806607103571
"9L1017_1","9L1017",1,"13RV019","9",1,"Shade",77,4,"sha_col",-0.827273937535105,-0.742662551046305,-0.118441301090558,-0.476669415310036
"9L1017_10","9L1017",10,"8RV264","81",1,"Shade",273,4,"cvi_col",-0.490407063498618,0.0898111543652877,0.159614023997967,-0.187977200850718
"9L1017_11","9L1017",11,"28RV333","89",1,"Shade",74,4,"jea_col",-0.827273937535105,0.20125813970518,0.379008971609118,-0.468841279896538
"9L1017_12","9L1017",12,"20RV356","104",1,"Shade",NA,4,"bur_col",2.13073046627148,NA,NA,NA
"9L1017_13","9L1017",13,"28RV432","121",1,"Shade",1055,4,"jea_col",0.187423883105303,0.844047791908981,1.0535264245103,0.352934940761669
"9L1017_14","9L1017",14,"28RV446","126",1,"Shade",NA,4,"jea_col",1.695796440548,NA,NA,NA
"9L1017_15","9L1017",15,"28RV483","138",1,"Shade",73,4,"jea_col",-0.827273937535105,-0.399659692884848,-0.0881605100787166,-0.183752413888941
"9L1017_16","9L1017",16,"8RV380","123",1,"Shade",579,4,"cvi_col",-0.0602319351786747,-0.0529925032764802,0.260456912780971,-0.329349410010807
"9L1017_2","9L1017",2,"20RV463","126",1,"Shade",NA,4,"bur_col",1.80232942528854,NA,NA,NA
"9L1017_3","9L1017",3,"28RV296","76",1,"Shade",1054,4,"jea_col",0.187423883105303,1.82527234882201,1.97380545941849,0.826013442875155
"9L1017_4","9L1017",4,"28RV449","127",1,"Shade",271,4,"jea_col",-0.490407063498618,1.1689812335256,0.508109924374882,0.446238372103092
"9L1017_5","9L1017",5,"8RV439","138",1,"Shade",76,4,"cvi_col",-0.827273937535105,-0.477948502348199,-0.258351077724289,-0.598562606908112
"9L1017_6","9L1017",6,"6914","EDI-0",1,"Shade",NA,4,"accession",2.13073046627148,NA,NA,NA
"9L1017_7","9L1017",7,"20RV294","81",1,"Shade",272,4,"bur_col",-0.490407063498618,1.03873934778872,1.09289315064961,0.230668181652082
"9L1017_8","9L1017",8,"20RV043","12",1,"Shade",1535,4,"bur_col",0.882001847873681,1.97404800639331,1.8304840402935,1.78123846912965
"9L1017_9","9L1017",9,"29RV388","92",1,"Shade",75,4,"ita_col",-0.827273937535105,-1.14280642338468,-0.356140402786991,-1.09080225257482
"9L1018_1","9L1018",1,"27RV290","83",1,"Shade",312,4,"oy_col",-0.490407063498618,0.121619884305937,0.432708959323841,-0.489819367479882
"9L1018_1","9L1018",1,"27RV290","83",1,"Shade",657,4,"oy_col",-0.490407063498618,0.121619884305937,0.823048326440344,0.451667933353123
"9L1018_11","9L1018",11,"28RV440","124",1,"Shade",104,4,"jea_col",-0.827273937535105,0.521424222434368,0.171458991670859,-0.750575517528073
"9L1018_13","9L1018",13,"28RV026","12",1,"Shade",1654,4,"jea_col",1.26420229517191,1.87482055813294,1.27345585466893,2.52261883299773
"9L1018_14","9L1018",14,"29RV083","14",1,"Shade",NA,4,"ita_col",1.695796440548,NA,NA,NA
"9L1018_15","9L1018",15,"27RV498","145",1,"Shade",310,4,"oy_col",-0.490407063498618,1.05500024865918,0.590917401606721,-0.195401804788074
"9L1018_16","9L1018",16,"28RV114","35",1,"Shade",103,4,"jea_col",-0.827273937535105,0.585757343325891,0.805732287203761,-0.0636046041617537
"9L1018_2","9L1018",2,"8RV332","112",1,"Shade",11,4,"cvi_col",-1.21671136244911,-0.69611765450685,-0.497048778374637,-0.768441350387604
"9L1018_3","9L1018",3,"28RV211","55",1,"Shade",311,4,"jea_col",-0.490407063498618,0.795503610663996,-0.24050096709067,-0.508450430264831
"9L1018_4","9L1018",4,"8RV026","9",1,"Shade",1275,4,"cvi_col",0.410114698004073,1.26689185172894,0.93638275686609,0.979283023086402
"9L1018_5","9L1018",5,"21RV222","64",1,"Shade",NA,4,"blh_col",-0.0602319351786747,1.39773879131424,NA,NA
"9L1018_7","9L1018",7,"20RV192","55",1,"Shade",656,4,"bur_col",-0.0602319351786747,0.585757343325891,1.4324300847815,0.869886714729523
"9L1018_8","9L1018",8,"21RV400","111",1,"Shade",655,4,"blh_col",-0.0602319351786747,1.56176841803047,0.947489092332584,0.246328339656031
"9L1018_9","9L1018",9,"20RV183","49",1,"Shade",1541,4,"bur_col",0.882001847873681,0.827860604015341,1.82169165966386,1.79622700453435
"9L1019_10","9L1019",10,"29RV087","16",1,"Shade",1751,4,"ita_col",1.52306546206155,0.409078395320422,NA,NA
"9L1019_10","9L1019",10,"29RV087","16",1,"Shade",268,4,"ita_col",1.52306546206155,0.409078395320422,0.430191174677285,-0.296900965027035
"9L1019_11","9L1019",11,"21RV234","70",1,"Shade",1750,4,"blh_col",1.52306546206155,0.0739168630978009,NA,NA
"9L1019_12","9L1019",12,"20RV307","86",1,"Shade",1056,4,"bur_col",0.187423883105303,0.634070900039805,1.25511853459591,0.533397657951929
"9L1019_13","9L1019",13,"8RV049","15",1,"Shade",582,4,"cvi_col",-0.0602319351786747,1.08753870171804,0.0980349126695058,-0.763544160169192
"9L1019_14","9L1019",14,"6967","SE-8",1,"Shade",NA,4,"accession",-0.490407063498618,0.827860604015341,NA,NA
"9L1019_16","9L1019",16,"27RV111","33",1,"Shade",580,4,"oy_col",-0.0602319351786747,0.908854082560515,0.760262208967334,-0.118856542797562
"9L1019_2","9L1019",2,"13RV442","135",1,"Shade",581,4,"sha_col",-0.0602319351786747,0.0739168630978009,0.0308221097847744,-0.3625922681481
"9L1019_3","9L1019",3,"21RV374","101",1,"Shade",1415,4,"blh_col",0.705915910055809,0.185317275004189,0.308187285555173,-0.0674796492222789
"9L1019_4","9L1019",4,"28RV511","147",1,"Shade",NA,4,"jea_col",1.80232942528854,NA,NA,NA
"9L1019_5","9L1019",5,"8RV436","137",1,"Shade",270,4,"cvi_col",-0.490407063498618,0.0421485476092748,-0.367077812453609,-0.334048777192894
"9L1019_6","9L1019",6,"13RV132","42",1,"Shade",1534,4,"sha_col",0.882001847873681,0.121619884305937,1.68091189370308,1.92203299692363
"9L1019_8","9L1019",8,"21RV434","119",1,"Shade",267,4,"blh_col",-0.490407063498618,0.169382994145931,0.385926013413456,-0.00486814418170074
"9L1019_9","9L1019",9,"13RV085","33",1,"Shade",269,4,"sha_col",-0.490407063498618,0.121619884305937,-0.202903942622706,-0.485860729613896
"9L1020_1","9L1020",1,"21RV303","88",1,"Shade",1595,4,"blh_col",1.04392308436354,0.844047791908981,1.49447474441565,2.22194884649581
"9L1020_10","9L1020",10,"8337","MIR-0",1,"Shade",NA,4,"accession",2.04319744203574,NA,NA,NA
"9L1020_11","9L1020",11,"20RV342","97",1,"Shade",601,4,"bur_col",-0.0602319351786747,0.217205565533143,1.00907004348401,0.385874576803971
"9L1020_12","9L1020",12,"13RV089","34",1,"Shade",NA,4,"sha_col",2.04319744203574,NA,NA,NA
"9L1020_13","9L1020",13,"13RV232","77",1,"Shade",1268,4,"sha_col",0.410114698004073,2.07344804115799,0.0308221097847744,-0.915637682954872
"9L1020_14","9L1020",14,"20RV015","6",1,"Shade",602,4,"bur_col",-0.0602319351786747,1.61107746574321,1.06216324401526,0.473190625582117
"9L1020_15","9L1020",15,"6937","Mrk-0",1,"Shade",1050,4,"accession",0.187423883105303,1.03873934778872,1.23968390803593,0.721942987543699
"9L1020_16","9L1020",16,"20RV151","39",1,"Shade",1417,4,"bur_col",0.705915910055809,1.38136442880189,1.73969668140695,0.922552079473921
"9L1020_2","9L1020",2,"13RV336","107",1,"Shade",69,4,"sha_col",-0.827273937535105,-0.289738646081353,-0.0732299415525741,-0.535528318301851
"9L1020_5","9L1020",5,"21RV450","125",1,"Shade",1051,4,"blh_col",0.187423883105303,0.747011839540493,0.047887481865756,-0.328177105285878
"9L1020_6","9L1020",6,"21RV451","126",1,"Shade",277,4,"blh_col",-0.490407063498618,-0.430998114199063,-0.592071280143386,-0.492465016484261
"9L1020_7","9L1020",7,"8RV413","132",1,"Shade",276,4,"cvi_col",-0.490407063498618,-0.068825182140577,0.498468389965447,-0.276441979279828
"9L1020_8","9L1020",8,"27RV471","135",1,"Shade",68,4,"oy_col",-0.827273937535105,-0.0213063336722642,-0.0203698621885443,-0.508450430264831
"9L1020_9","9L1020",9,"13RV302","94",1,"Shade",70,4,"sha_col",-0.827273937535105,NA,-1.26977000908448,-0.902848508209598
"9L1021_1","9L1021",1,"27RV295","84",1,"Shade",322,4,"oy_col",-0.490407063498618,-0.00545289361155951,-0.865402665708283,-1.05127605802242
"9L1021_10","9L1021",10,"21RV062","21",1,"Shade",633,4,"blh_col",-0.0602319351786747,1.87482055813294,1.42410726624655,1.00312070285801
"9L1021_12","9L1021",12,"8RV275","84",1,"Shade",320,4,"cvi_col",-0.490407063498618,-0.69611765450685,-1.04193849655848,-0.835593389571738
"9L1021_13","9L1021",13,"21RV166","47",1,"Shade",1424,4,"blh_col",0.705915910055809,2.20624561996673,0.734608813065716,1.70395340799701
"9L1021_14","9L1021",14,"29RV638","149",1,"Shade",632,4,"ita_col",-0.0602319351786747,-0.179457273398734,0.774648132337225,0.703128886068344
"9L1021_15","9L1021",15,"13RV080","31",1,"Shade",1,4,"sha_col",-1.21671136244911,-0.974245233414595,-0.335831522305891,-0.310712809453207
"9L1021_16","9L1021",16,"27RV002","2",1,"Shade",319,4,"oy_col",-0.490407063498618,-0.587227810501482,-0.815535222614224,-0.371032121196146
"9L1021_2","9L1021",2,"21RV138","43",1,"Shade",1752,4,"blh_col",1.52306546206155,0.553578582378049,NA,NA
"9L1021_3","9L1021",3,"27RV405","117",1,"Shade",631,4,"oy_col",-0.0602319351786747,1.00623427715388,0.78823434879854,0.211650393155439
"9L1021_4","9L1021",4,"8RV297","95",1,"Shade",321,4,"cvi_col",-0.490407063498618,-0.195233445932737,-0.905308037323167,-1.06984104552768
"9L1021_5","9L1021",5,"20RV489","134",1,"Shade",1596,4,"bur_col",1.04392308436354,1.08753870171804,1.82938744839467,1.43101489526365
"9L1021_6","9L1021",6,"8RV136","44",1,"Shade",100,4,"cvi_col",-0.827273937535105,-0.742662551046305,-0.471952945090871,-0.718714116114457
"9L1021_7","9L1021",7,"21RV459","131",1,"Shade",630,4,"blh_col",-0.0602319351786747,0.601855825931297,0.27067035175663,0.0353814707733451
"9L1021_8","9L1021",8,"27RV495","143",1,"Shade",629,4,"oy_col",-0.0602319351786747,0.634070900039805,0.526433549558329,0.314789898440978
"9L1021_9","9L1021",9,"20RV534","150",1,"Shade",634,4,"bur_col",-0.0602319351786747,1.7098319758391,0.813080277951393,0.636295100504842
"9L1022_1","9L1022",1,"20RV133","32",1,"Shade",1538,4,"bur_col",0.882001847873681,0.763169910512593,-0.0148465370287304,-0.351817849283192
"9L1022_11","9L1022",11,"27RV470","134",1,"Shade",644,4,"oy_col",-0.0602319351786747,0.844047791908981,0.915200736288826,-0.0235491123924585
"9L1022_12","9L1022",12,"13RV028","11",1,"Shade",1705,4,"sha_col",1.39811494988812,0.601855825931297,0.166534031061989,1.50769696391208
"9L1022_13","9L1022",13,"28RV470","135",1,"Shade",646,4,"jea_col",-0.0602319351786747,-0.100469599805218,-0.0962574479681312,-0.784901667946759
"9L1022_14","9L1022",14,"28RV311","82",1,"Shade",1652,4,"jea_col",1.26420229517191,1.74279018704631,1.31894074243255,1.47475966404559
"9L1022_15","9L1022",15,"6982","WT-5",1,"Shade",303,4,"accession",-0.490407063498618,-0.368291029894301,-0.205383314481415,0.364475762920586
"9L1022_16","9L1022",16,"20RV285","76",1,"Shade",1059,4,"bur_col",0.187423883105303,1.54534226090438,1.31400179356573,0.0710073303929039
"9L1022_2","9L1022",2,"21RV307","89",1,"Shade",1062,4,"blh_col",0.187423883105303,-1.31022845044799,-0.588915960823059,-1.03298590327293
"9L1022_3","9L1022",3,"13RV387","115",1,"Shade",90,4,"sha_col",-0.827273937535105,-0.758160960177505,0.00814832646936983,-0.594265085768472
"9L1022_4","9L1022",4,"8RV477","145",1,"Shade",1060,4,"cvi_col",0.187423883105303,-0.0529925032764802,-0.0482721900986935,-1.17389470780423
"9L1022_5","9L1022",5,"13RV331","105",1,"Shade",647,4,"sha_col",-0.0602319351786747,1.36499532202116,0.893111650689352,0.431204170502091
"9L1022_6","9L1022",6,"27RV232","64",1,"Shade",645,4,"oy_col",-0.0602319351786747,NA,1.06904085684071,-0.160743886229299
"9L1022_7","9L1022",7,"29RV540","122",1,"Shade",1061,4,"ita_col",0.187423883105303,0.844047791908981,1.35601325074785,0.237736130193956
"9L1022_9","9L1022",9,"13RV034","15",1,"Shade",1419,4,"sha_col",0.705915910055809,-0.0213063336722642,-0.404552185503353,-0.550660701149827
"9L1023_1","9L1023",1,"13RV431","130",1,"Shade",7,4,"sha_col",-1.21671136244911,-0.633943260283072,-0.60634811551787,-0.740934124583313
"9L1023_11","9L1023",11,"29RV151","27",1,"Shade",1533,4,"ita_col",0.882001847873681,0.763169910512593,1.84467646868619,2.49122791802188
"9L1023_12","9L1023",12,"28RV325","86",1,"Shade",282,4,"jea_col",-0.490407063498618,-0.49358324097148,0.0457640818716994,-0.426587563690446
"9L1023_13","9L1023",13,"13RV404","119",1,"Shade",1270,4,"sha_col",0.410114698004073,-0.850974931827501,0.152664546418392,0.233813736129377
"9L1023_14","9L1023",14,"13RV345","109",1,"Shade",NA,4,"sha_col",1.80232942528854,NA,NA,NA
"9L1023_15","9L1023",15,"20RV013","4",1,"Shade",1269,4,"bur_col",0.410114698004073,-1.20382240745534,-0.806470783276403,-0.779941342178653
"9L1023_16","9L1023",16,"8RV065","24",1,"Shade",6,4,"cvi_col",-1.21671136244911,-1.56656766155437,-0.410179223266577,-1.18754837589853
"9L1023_4","9L1023",4,"28RV025","11",1,"Shade",283,4,"jea_col",-0.490407063498618,-0.35259543369388,0.271595695083393,-0.260738517888554
"9L1023_5","9L1023",5,"29RV084","15",1,"Shade",612,4,"ita_col",-0.0602319351786747,-1.23427295178039,-0.601574929752307,-0.693779086620804
"9L1023_6","9L1023",6,"6043","LOV-1",1,"Shade",611,4,"accession",-0.0602319351786747,0.169382994145931,0.518491737655117,0.140536276820399
"9L1023_7","9L1023",7,"20RV485","132",1,"Shade",1049,4,"bur_col",0.187423883105303,1.10381622228034,0.871370289341438,0.633295676960012
"9L1023_9","9L1023",9,"29RV133","23",1,"Shade",NA,4,"ita_col",2.04319744203574,NA,NA,NA
"9L1024_1","9L1024",1,"21RV038","10",1,"Shade",1057,4,"blh_col",0.187423883105303,0.393053949352358,0.528017337821432,0.275626534889178
"9L1024_10","9L1024",10,"13RV141","47",1,"Shade",1271,4,"sha_col",0.410114698004073,-0.49358324097148,0.324390735410796,-0.971973061600634
"9L1024_11","9L1024",11,"8238","KENT",1,"Shade",585,4,"accession",-0.0602319351786747,1.07126670525592,0.832298355232068,-0.427848581177193
"9L1024_12","9L1024",12,"27RV389","110",1,"Shade",263,4,"oy_col",-0.490407063498618,-0.556044384839116,-0.17953804535802,-0.549277846433432
"9L1024_13","9L1024",13,"20RV007","2",1,"Shade",1416,4,"bur_col",0.705915910055809,-0.35259543369388,-0.47635308256066,0.176122501823985
"9L1024_14","9L1024",14,"20RV272","71",1,"Shade",1648,4,"bur_col",1.26420229517191,0.20125813970518,0.311801912935441,0.895934391342258
"9L1024_15","9L1024",15,"20RV477","129",1,"Shade",584,4,"bur_col",-0.0602319351786747,-0.305463944565316,-0.421492950848873,-0.626112357276956
"9L1024_2","9L1024",2,"29RV153","28",1,"Shade",1272,4,"ita_col",0.410114698004073,0.925069954850802,1.78155960148288,1.09281126176139
"9L1024_4","9L1024",4,"29RV441","105",1,"Shade",1647,4,"ita_col",1.26420229517191,0.15345532001342,1.03844985697481,0.916564873017017
"9L1024_5","9L1024",5,"8RV096","35",1,"Shade",266,4,"cvi_col",-0.490407063498618,0.763169910512593,0.0939144695715549,-1.07818273747612
"9L1024_6","9L1024",6,"13RV116","39",1,"Shade",265,4,"sha_col",-0.490407063498618,0.169382994145931,-0.495561591121033,-0.329349410010807
"9L1024_7","9L1024",7,"27RV491","140",1,"Shade",264,4,"oy_col",-0.490407063498618,0.827860604015341,0.505704817692559,-0.0949092848485356
"9L1024_8","9L1024",8,"13RV493","147",1,"Shade",583,4,"sha_col",-0.0602319351786747,0.249120010532478,0.162583334978049,0.0108187451201893
"9L1024_9","9L1024",9,"28RV328","88",1,"Shade",12,4,"jea_col",-1.21671136244911,-0.430998114199063,-1.45255095193396,-1.3861777478539
"9L2001_1","9L2001",1,"27RV464","132",2,"Shade",387,4,"oy_col",-0.490407063498618,-0.132085924107638,0.0959759943363643,-0.133018119843096
"9L2001_10","9L2001",10,"8RV411","131",2,"Shade",708,4,"cvi_col",-0.0602319351786747,0.15345532001342,0.910806216753347,-0.22116527900789
"9L2001_11","9L2001",11,"20RV168","45",2,"Shade",383,4,"bur_col",-0.490407063498618,-0.226764211571402,-0.710045029945773,-0.919315721493547
"9L2001_13","9L2001",13,"27RV235","65",2,"Shade",385,4,"oy_col",-0.490407063498618,-0.116281286725143,-0.495561591121033,-0.610091968689448
"9L2001_14","9L2001",14,"8RV303","99",2,"Shade",1097,4,"cvi_col",0.187423883105303,0.844047791908981,-0.0904697908210154,0.934952596878592
"9L2001_15","9L2001",15,"21RV067","23",2,"Shade",382,4,"blh_col",-0.490407063498618,0.908854082560515,0.298205771867453,-0.148352938550569
"9L2001_16","9L2001",16,"8RV055","18",2,"Shade",705,4,"cvi_col",-0.0602319351786747,-0.524829440145536,-0.220340144135706,-0.728190155049989
"9L2001_2","9L2001",2,"20RV323","90",2,"Shade",384,4,"bur_col",-0.490407063498618,-0.524829440145536,-0.181981740176581,-0.664778498509006
"9L2001_3","9L2001",3,"27RV430","125",2,"Shade",1663,4,"oy_col",1.26420229517191,1.75927674331853,1.05928923776461,2.58534581333851
"9L2001_4","9L2001",4,"8RV362","120",2,"Shade",706,4,"cvi_col",-0.0602319351786747,-0.289738646081353,0.0200645304414019,-0.742536017987736
"9L2001_5","9L2001",5,"29RV409","100",2,"Shade",1447,4,"ita_col",0.705915910055809,1.82527234882201,1.28858643804155,1.48674844597627
"9L2001_6","9L2001",6,"27RV107","31",2,"Shade",141,4,"oy_col",-0.827273937535105,-0.95886716847563,-0.430031013217425,-0.845978269701983
"9L2001_7","9L2001",7,"8RV258","79",2,"Shade",707,4,"cvi_col",-0.0602319351786747,0.714713345110213,1.3463357226685,0.570776836967054
"9L2001_8","9L2001",8,"13RV321","102",2,"Shade",1446,4,"sha_col",0.705915910055809,0.281060431552699,-0.536210006154216,-0.936001370242666
"9L2001_9","9L2001",9,"8RV068","25",2,"Shade",386,4,"cvi_col",-0.490407063498618,-1.29505708983894,-0.643426192677738,-0.923004545893875
"9L2002_10","9L2002",10,"13RV234","78",2,"Shade",701,4,"sha_col",-0.0602319351786747,-0.524829440145536,-0.565448217056136,-0.149381302639226
"9L2002_12","9L2002",12,"28RV270","70",2,"Shade",700,4,"jea_col",-0.0602319351786747,1.12009925127235,0.56480578989566,0.0389844908915125
"9L2002_13","9L2002",13,"13RV078","29",2,"Shade",403,4,"sha_col",-0.490407063498618,0.730859645080748,0.508109924374882,-0.224419858384107
"9L2002_14","9L2002",14,"13RV079","30",2,"Shade",1444,4,"sha_col",0.705915910055809,1.87482055813294,0.996575341088037,1.34219526409961
"9L2002_15","9L2002",15,"29RV323","77",2,"Shade",402,4,"ita_col",-0.490407063498618,1.38136442880189,0.745056590158919,-0.0358258138198853
"9L2002_16","9L2002",16,"20RV382","110",2,"Shade",401,4,"bur_col",-0.490407063498618,-0.773651028988073,-0.156505594214622,-0.951021591598499
"9L2002_2","9L2002",2,"28RV346","92",2,"Shade",152,4,"jea_col",-0.827273937535105,-0.758160960177505,-0.0686634778109419,-0.666288815120679
"9L2002_3","9L2002",3,"28RV301","79",2,"Shade",1660,4,"jea_col",1.26420229517191,-0.100469599805218,-0.151698234808893,-0.675387738278366
"9L2002_4","9L2002",4,"8RV097","36",2,"Shade",1767,4,"cvi_col",1.52306546206155,-0.602807619717359,NA,NA
"9L2002_5","9L2002",5,"21RV440","122",2,"Shade",404,4,"blh_col",-0.490407063498618,0.137534275658953,0.0647756006924098,-0.669314719593226
"9L2002_6","9L2002",6,"29RV013","2",2,"Shade",NA,4,"ita_col",2.04319744203574,NA,NA,NA
"9L2002_7","9L2002",7,"20RV467","127",2,"Shade",NA,4,"bur_col",1.80232942528854,NA,NA,NA
"9L2002_8","9L2002",8,"8RV418","134",2,"Shade",151,4,"cvi_col",-0.827273937535105,0.537498342566589,0.0741986810639867,-1.19904506374923
"9L2003_10","9L2003",10,"29RV496","116",2,"Shade",1760,4,"ita_col",1.52306546206155,1.10381622228034,NA,NA
"9L2003_11","9L2003",11,"21RV380","106",2,"Shade",348,4,"blh_col",-0.490407063498618,-0.64949902243979,-0.0527814641088639,-0.477978584567294
"9L2003_12","9L2003",12,"172AV","Bur-0",2,"Shade",691,4,"accession",-0.0602319351786747,-0.415332699066451,0.102144957033539,-0.467541045397573
"9L2003_13","9L2003",13,"28RV454","129",2,"Shade",692,4,"jea_col",-0.0602319351786747,NA,0.851297417078971,0.0980176257878437
"9L2003_14","9L2003",14,"8RV051","16",2,"Shade",134,4,"cvi_col",-0.827273937535105,-0.742662551046305,-0.305181650807095,-0.432904542551674
"9L2003_15","9L2003",15,"27RV334","92",2,"Shade",347,4,"oy_col",-0.490407063498618,0.521424222434368,0.145685339557497,-0.252953817751617
"9L2003_16","9L2003",16,"28RV003","1",2,"Shade",1430,4,"jea_col",0.705915910055809,-0.742662551046305,-0.219088428007037,NA
"9L2003_2","9L2003",2,"13RV303","95",2,"Shade",1077,4,"sha_col",0.187423883105303,0.10571216935088,-0.98423390326525,-4.43171960442383
"9L2003_3","9L2003",3,"27RV478","138",2,"Shade",349,4,"oy_col",-0.490407063498618,-0.336892367668295,0.13163668560292,-0.307246695867293
"9L2003_4","9L2003",4,"20RV059","16",2,"Shade",133,4,"bur_col",-0.827273937535105,0.827860604015341,0.285413476233213,-0.560381463351973
